,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6564,Naive Bayes,80.54022989,79.21016484,78.2967033,78.38095494,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'thal']"
6565,Naive Bayes,81.88505747,81.19230769,79.01098901,79.8231499,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'ca', 'thal']"
6566,Naive Bayes,82.18390805,81.32900433,80.43956044,80.51919779,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'slope', 'ca', 'thal']"
6567,Naive Bayes,79.14942529,79.8338818,74.45054945,76.56090591,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope']"
6568,Naive Bayes,82.49425287,83.8219697,78.07692308,80.37524876,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca']"
6569,Naive Bayes,82.1954023,81.79710567,80.27472527,80.51366871,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'thal']"
6570,Naive Bayes,80.81609195,82.69097569,75.27472527,78.24232347,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'ca']"
6571,Naive Bayes,81.18390805,79.95098039,80.38461538,79.8154135,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'thal']"
6572,Naive Bayes,81.85057471,81.33404096,80.38461538,80.41631931,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'ca', 'thal']"
6573,Naive Bayes,80.82758621,86.15262515,71.53846154,77.18920158,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca']"
6574,Naive Bayes,82.20689655,81.28089313,81.0989011,80.83046936,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'thal']"
6575,Naive Bayes,83.88505747,84.45795871,80.38461538,82.03243934,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'ca', 'thal']"
6576,Naive Bayes,82.18390805,81.74725275,80.43956044,80.64334695,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'slope', 'ca', 'thal']"
6577,Naive Bayes,80.81609195,81.6035631,75.93406593,78.27211065,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca']"
6578,Naive Bayes,81.87356322,80.34478757,81.0989011,80.4324608,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'thal']"
6579,Naive Bayes,83.20689655,82.4488012,81.15384615,81.46397485,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'ca', 'thal']"
6580,Naive Bayes,82.18390805,80.50641026,82.58241758,80.91672735,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'slope', 'ca', 'thal']"
6581,Naive Bayes,81.86206897,80.23464771,81.15384615,80.43391196,"['sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'slope', 'ca', 'thal']"
6582,Naive Bayes,79.12643678,81.71566669,72.1978022,75.91731244,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
6583,Naive Bayes,76.77011494,78.79476079,70.05494505,73.3712048,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
6584,Naive Bayes,80.49425287,82.93339993,74.56043956,77.66137758,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
6585,Naive Bayes,80.85057471,79.17237664,80.38461538,79.5559363,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
6586,Naive Bayes,76.10344828,79.91944167,67.03296703,71.47475972,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope']"
6587,Naive Bayes,81.49425287,87.24317349,71.48351648,77.52634404,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca']"
6588,Naive Bayes,82.55172414,81.47252747,81.15384615,81.13264564,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal']"
6589,Naive Bayes,79.82758621,85.28837176,70.87912088,76.21566787,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca']"
6590,Naive Bayes,79.85057471,78.49658675,78.95604396,78.43247302,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'thal']"
6591,Naive Bayes,82.88505747,82.94255744,79.72527473,81.04900004,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'ca', 'thal']"
6592,Naive Bayes,78.14942529,78.91863039,72.30769231,74.95528754,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope']"
6593,Naive Bayes,79.48275862,80.44534632,73.73626374,76.44761905,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca']"
6594,Naive Bayes,81.54022989,79.91621614,81.0989011,80.26383632,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal']"
6595,Naive Bayes,80.82758621,82.86491286,74.61538462,77.89201041,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca']"
