Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
Decision Tree,72.74712644,71.66124162,71.64835165,70.34897909,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,75.79310345,80.22996366,67.36263736,71.71831559,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,80.54022989,86.06981254,71.64835165,77.29046264,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,79.83908046,81.6523367,76.0989011,77.6603625,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,80.54022989,86.15528263,71.64835165,77.26607701,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,83.22988506,86.503996,76.86813187,80.72901455,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,76.12643678,79.98516679,68.18681319,71.5781395,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,79.87356322,83.51639374,73.07692308,77.20742941,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,82.56321839,85.32217782,76.86813187,80.17622941,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,83.56321839,86.61388611,77.58241758,81.15229498,"['age', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,78.52873563,80.98160173,71.04395604,74.62189381,"['age', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.14942529,74.31998359,78.2967033,75.04976396,"['age', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,84.24137931,86.59140859,79.06593407,82.13341193,"['age', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,83.54022989,85.18531469,79.06593407,81.35986976,"['age', 'cp', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,82.87356322,83.93206793,79.06593407,80.78738018,"['age', 'cp', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,77.13793103,79.10204991,71.04395604,73.58412698,"['age', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,79.54022989,83.9330604,71.64835165,76.46340142,"['age', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,82.56321839,85.32217782,76.86813187,80.17622941,"['age', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,83.56321839,86.61388611,77.58241758,81.15229498,"['age', 'cp', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,82.89655172,85.43206793,77.58241758,80.59950983,"['age', 'cp', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,82.87356322,83.93206793,79.06593407,80.78738018,"['age', 'cp', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,77.13793103,79.10204991,71.04395604,73.58412698,"['age', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,79.54022989,83.9330604,71.64835165,76.46340142,"['age', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,82.56321839,85.32217782,76.86813187,80.17622941,"['age', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,83.56321839,86.61388611,77.58241758,81.15229498,"['age', 'cp', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,82.89655172,85.43206793,77.58241758,80.59950983,"['age', 'cp', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,82.87356322,83.93206793,79.06593407,80.78738018,"['age', 'cp', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,82.89655172,85.43206793,77.58241758,80.59950983,"['age', 'cp', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.4137931,76.17390289,65.6043956,69.33786609,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,72.37931034,72.61100887,71.48351648,70.8759038,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,74.74712644,73.26662227,70.98901099,71.44608807,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,74.47126437,74.56826833,70.16483516,71.72860468,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,69.3908046,71.51631702,59.83516484,64.12941606,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,69.34482759,67.77412783,66.53846154,65.53990741,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca']"
Decision Tree,74.79310345,74.84360084,69.3956044,71.72926384,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal']"
Decision Tree,67.67816092,65.56645101,66.7032967,64.90203176,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca']"
Decision Tree,74.45977011,74.89493839,70.21978022,71.79748694,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'thal']"
Decision Tree,75.16091954,78.76923077,64.3956044,69.84598338,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'ca', 'thal']"
Decision Tree,68.03448276,72.42382617,51.92307692,59.2079889,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope']"
Decision Tree,73.08045977,74.56293706,63.62637363,67.25648028,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.79310345,74.04258242,70.87912088,72.01743329,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal']"
Decision Tree,73.09195402,71.1311499,70.43956044,69.88503584,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca']"
Decision Tree,73.13793103,73.24603175,70.21978022,70.6824552,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'thal']"
Decision Tree,78.17241379,81.19156987,70.32967033,74.23580114,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'thal']"
Decision Tree,71.70114943,72.23310023,62.91208791,66.4171878,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.13793103,74.4942185,72.30769231,72.92133296,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.2183908,78.34898435,66.75824176,71.24687566,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.86206897,78.13532301,68.95604396,72.22668763,"['age', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'ca', 'thal']"
Decision Tree,73.4137931,75.25011392,67.03296703,69.71819675,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,72.3908046,73.3006993,65.05494505,67.28653837,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.82758621,74.83215396,70.16483516,72.07073718,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,72.73563218,71.07956259,69.61538462,69.71182663,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,74.49425287,73.69525246,73.18681319,72.62589532,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,78.18390805,82.51825952,68.07692308,74.02279629,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,70,67.95395239,69.45054945,67.56510216,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.82758621,74.68135081,71.59340659,72.66394397,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,75.83908046,77.25030525,66.7032967,70.89725083,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.17241379,77.74025974,67.41758242,71.02627748,"['age', 'trestbps', 'chol', 'fbs', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,73.74712644,73.64244089,68.13186813,69.95532258,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.16091954,74.27443828,73.07692308,73.17401004,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.1954023,81.324548,67.36263736,72.74811691,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,80.54022989,82.98519536,73.2967033,77.17556051,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,77.87356322,77.31643357,71.92307692,73.45319253,"['age', 'trestbps', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.4137931,75.46683219,66.31868132,69.58134435,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,72.05747126,74.07867133,62.91208791,66.12424881,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.12643678,73.86145799,69.3956044,71.20545432,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,72.73563218,70.80178482,69.61538462,69.61149218,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,73.8045977,73.69525246,70.87912088,71.55003325,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,77.85057471,82.07869908,68.07692308,73.81115608,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,69.33333333,67.34789179,68.02197802,66.38249346,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.45977011,74.2045177,70.82417582,72.06131512,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,75.17241379,76.32722833,66.7032967,70.43748071,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,75.85057471,76.87234987,68.18681319,71.16482235,"['age', 'trestbps', 'chol', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,73.08045977,72.94314019,66.7032967,68.82939666,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.12643678,72.86418187,72.30769231,72.09708697,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.86206897,80.89597657,67.36263736,72.52644204,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,80.20689655,82.54563492,73.2967033,76.9639203,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.87356322,76.17357642,71.20879121,72.51723194,"['age', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,72.3908046,71.5041625,68.13186813,68.86856132,"['age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.16091954,73.69920796,71.59340659,72.14013445,"['age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.51724138,80.82473082,68.79120879,73.72236806,"['age', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.52873563,80.41935842,71.0989011,74.79552196,"['age', 'trestbps', 'chol', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.18390805,75.63465701,69.72527473,71.52026339,"['age', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.54022989,79.25320513,72.58241758,75.01115921,"['age', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.74712644,75.94302266,66.31868132,69.82764977,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,72.72413793,74.14685315,64.34065934,67.19394578,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,75.47126437,76.89148352,70.16483516,72.16308329,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,72.40229885,71.55575307,67.47252747,68.31988523,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,73.8045977,75.34360411,68.73626374,70.5976523,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,77.85057471,82.07869908,68.07692308,73.81115608,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,68,65.84789179,65.87912088,64.45941654,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.10344828,72.44703907,73.02197802,72.35256654,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,75.50574713,76.80525031,66.7032967,70.27018212,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.17241379,77.59457209,68.84615385,72.06600812,"['age', 'trestbps', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,73.08045977,73.65526141,65.27472527,68.15704437,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.45977011,74.43388994,74.50549451,73.75983337,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.86206897,80.89597657,67.36263736,72.52644204,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,80.20689655,82.54563492,73.2967033,76.9639203,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.87356322,76.45929071,70.49450549,71.86560287,"['age', 'trestbps', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.3908046,72.85031635,68.84615385,69.86571232,"['age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.50574713,74.63128976,71.7032967,72.11068359,"['age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.85057471,80.35464535,67.36263736,72.60562651,"['age', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.87356322,81.32844933,71.0989011,75.1578408,"['age', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.18390805,75.9203713,69.01098901,70.86863432,"['age', 'trestbps', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.54022989,79.25320513,72.58241758,75.01115921,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,72.72413793,72.35031635,67.41758242,68.77596873,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.47126437,74.57222383,71.59340659,72.01204914,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,76.85057471,80.2038517,68.07692308,73.0163627,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.1954023,79.97979798,71.0989011,74.58388175,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,75.85057471,75.27507215,69.72527473,71.04127527,"['age', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.20689655,78.8246337,72.58241758,74.78948433,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,77.52873563,78.44805195,71.0989011,73.86268266,"['age', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,73.4137931,75.25011392,67.03296703,69.71819675,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,71.40229885,73.07575758,61.42857143,64.58269812,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,74.43678161,75.42789155,67.85714286,70.9846566,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,72.40229885,71.87321339,67.47252747,68.40270097,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,73.10344828,72.57548334,70.76923077,71.03986464,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,78.51724138,83.2020202,68.07692308,74.47479252,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,68.66666667,66.87170131,66.59340659,65.36944854,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.77011494,75.03590854,69.28571429,71.74632838,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,75.83908046,77.39590965,67.41758242,71.48715262,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,76.17241379,78.14768565,67.41758242,71.44508371,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,73.08045977,72.82409257,67.41758242,69.27573193,"['age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.12643678,73.85102398,72.30769231,72.70314757,"['age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.1954023,81.26839827,67.36263736,72.9266258,"['age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,80.87356322,83.65384615,73.2967033,77.66003256,"['age', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,77.20689655,76.9798951,71.20879121,73.08859416,"['age', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,71.3908046,70.55178155,66.7032967,67.60921098,"['age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.47126437,74.63068876,69.34065934,71.53021117,"['age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.85057471,81.5040515,68.79120879,74.13486578,"['age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,79.1954023,81.61593962,71.0989011,75.47543841,"['age', 'chol', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.51724138,76.68502331,69.72527473,72.1139545,"['age', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.87356322,79.86247086,72.58241758,75.42967773,"['age', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,71.72413793,70.68581419,67.41758242,68.18897067,"['age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,74.10344828,74.05376568,69.28571429,71.22251886,"['age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.18390805,80.73176823,68.07692308,73.26435947,"['age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.86206897,81.1031191,71.0989011,75.24751818,"['age', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,75.85057471,75.61359474,69.72527473,71.61944901,"['age', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.54022989,79.36796537,72.58241758,75.19158249,"['age', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.1954023,79.43079143,71.81318681,74.90120575,"['age', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,71.72413793,71.3979354,65.98901099,67.51661839,"['age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,70.08045977,70.59283772,65.65934066,66.78474846,"['age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,77.51724138,80.8996559,68.79120879,73.84386049,"['age', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,79.1954023,81.21300921,71.81318681,75.67079861,"['age', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,76.51724138,76.41792929,70.43956044,72.12968595,"['age', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.87356322,79.46320346,73.2967033,75.58567116,"['age', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,78.52873563,79.54068154,72.52747253,75.32448617,"['age', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,77.86206897,78.76839827,71.81318681,74.45397986,"['age', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,71.03448276,76.22105672,64.17582418,67.05719433,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'exang']"
Decision Tree,70.37931034,70.58270896,64.78021978,66.07520704,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,71.37931034,67.20295391,78.24175824,71.33757383,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'slope']"
Decision Tree,78.8045977,79.1504329,75.32967033,76.69805482,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'ca']"
Decision Tree,81.18390805,86.60622058,71.64835165,77.67452898,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'thal']"
