,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6689,Naive Bayes,81.51872451,82.83666746,83.60294118,83.01498369,"['sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
6690,Naive Bayes,82.1868743,82.87336601,85.47794118,84.01862382,"['sex', 'cp', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
6691,Naive Bayes,81.5524657,82.60301489,84.88970588,83.38799562,"['sex', 'cp', 'chol', 'thalach', 'exang', 'slope', 'ca', 'thal']"
6692,Naive Bayes,82.52020764,82.41405597,87.24264706,84.50097119,"['sex', 'cp', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
6693,Naive Bayes,81.18539118,82.22964888,84.26470588,82.97258297,"['sex', 'cp', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
6694,Naive Bayes,80.62847608,81.10326533,84.41176471,82.41192203,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope']"
6695,Naive Bayes,80.88505747,81.2997936,84.96323529,82.92055278,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca']"
6696,Naive Bayes,82.18539118,83.07657624,85.47794118,84.0250746,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal']"
6697,Naive Bayes,78.28290693,79.13872918,82.46323529,80.57302291,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca']"
6698,Naive Bayes,79.27215425,80.73619191,82.38970588,81.230415,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal']"
6699,Naive Bayes,79.22840193,80.97778383,82.42647059,81.35859033,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal']"
6700,Naive Bayes,79.55172414,78.93961676,86.10294118,82.20129929,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
6701,Naive Bayes,81.57471264,82.90676725,84.88970588,83.48763496,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
6702,Naive Bayes,83.77678902,83.52320139,88.41911765,85.70390884,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
6703,Naive Bayes,82.11012236,83.0217049,85.36764706,83.89238444,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
6704,Naive Bayes,80.21913237,80.76133962,83.67647059,82.04991087,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
6705,Naive Bayes,81.5294772,82.23453713,84.85294118,83.15568782,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
6706,Naive Bayes,82.15239155,83.29796919,84.85294118,83.91744122,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
6707,Naive Bayes,82.83129403,83.77412281,86.06617647,84.63128608,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal']"
6708,Naive Bayes,83.15387468,82.94878741,87.86764706,85.18451537,"['sex', 'cp', 'fbs', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
6709,Naive Bayes,81.56247683,82.1801747,84.96323529,83.36898396,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
6710,Naive Bayes,81.51872451,82.83666746,83.60294118,83.01498369,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
6711,Naive Bayes,82.8320356,83.51320089,86.06617647,84.62086472,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
6712,Naive Bayes,82.1868743,83.21661998,85.44117647,83.99507481,"['sex', 'cp', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal']"
6713,Naive Bayes,81.18613274,81.53414787,85.40441176,83.19969872,"['sex', 'cp', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
6714,Naive Bayes,81.49721913,82.70492407,84.22794118,83.24879043,"['sex', 'cp', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
6715,Naive Bayes,81.22914349,82.06321564,84.33823529,83.0328495,"['sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
6716,Naive Bayes,81.87430478,82.91293184,84.26470588,83.45834668,"['sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
6717,Naive Bayes,82.52020764,82.94689542,86.10294118,84.35953291,"['sex', 'cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
6718,Naive Bayes,81.22988506,82.71435943,84.26470588,83.07205262,"['sex', 'cp', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'thal']"
6719,Naive Bayes,82.1868743,81.7983869,87.24264706,84.26108966,"['sex', 'cp', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
6720,Naive Bayes,80.51872451,81.72964888,83.63970588,82.41702742,"['sex', 'cp', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
